transaction_id,user_id,timestamp,amount_usd,merchant_category,merchant_id,device_type,location,is_foreign,is_night,prior_fraud_flag,velocity_score,payment_method,transaction_channel,fraud_flag
TXN100195,USR8289,2023-01-01 03:15:00,21.48,luxury,M0158,iPad,Michelestad,0,0,0,0.36,Subscription,in-app,0
TXN100196,USR7132,2023-01-01 03:16:00,64.72,luxury,M0081,iPhone,West Kelli,0,0,0,0.33,Apple Pay,in-app,0
TXN100197,USR6060,2023-01-01 03:17:00,113.7,electronics,M0193,iPhone,East Melissaland,0,0,0,0.44,Subscription,web,0
TXN100198,USR9114,2023-01-01 03:18:00,109.06,utilities,M0058,Watch,Hernandeztown,0,1,0,0.64,Wallet Transfer,web,0
TXN100199,USR7778,2023-01-01 03:19:00,75.68,luxury,M0048,iPhone,Palmerton,0,0,0,0.7,Apple Pay,QR scan,0
TXN100200,USR4014,2023-01-01 03:20:00,51.37,utilities,M0049,Watch,East Nicole,1,0,0,0.83,Subscription,in-app,0
TXN100201,USR6643,2023-01-01 03:21:00,4.39,groceries,M0089,Watch,South Sara,0,0,0,0.32,Peer-to-Peer,QR scan,0
TXN100202,USR5095,2023-01-01 03:22:00,8.81,gaming,M0130,Watch,Veronicaside,0,1,0,0.57,Subscription,NFC,0
TXN100203,USR5227,2023-01-01 03:23:00,114.41,utilities,M0014,Mac,Robertshire,0,0,0,0.64,Peer-to-Peer,QR scan,0
TXN100204,USR7522,2023-01-01 03:24:00,46.62,gaming,M0103,iPad,New Carolyn,1,0,0,0.6,Peer-to-Peer,in-app,0
TXN100205,USR7947,2023-01-01 03:25:00,0.46,luxury,M0121,iPhone,North Joseph,0,0,0,0.3,Peer-to-Peer,NFC,0
TXN100206,USR1436,2023-01-01 03:26:00,5.35,gaming,M0145,iPad,Alejandratown,0,0,0,0.55,Subscription,web,0
TXN100207,USR1758,2023-01-01 03:27:00,54.46,gaming,M0123,Mac,Lake Dennistown,1,0,0,0.56,Peer-to-Peer,web,0
TXN100208,USR9053,2023-01-01 03:28:00,0.25,luxury,M0159,iPhone,West Davidton,0,0,0,0.37,Apple Pay,NFC,0
TXN100209,USR8933,2023-01-01 03:29:00,8.77,utilities,M0138,Watch,Michelleshire,0,0,0,0.6,Peer-to-Peer,in-app,0
TXN100210,USR1973,2023-01-01 03:30:00,39.78,luxury,M0070,iPad,Michaelport,0,0,0,0.54,Apple Pay,QR scan,0
TXN100211,USR3620,2023-01-01 03:31:00,58.87,groceries,M0103,Mac,Lake Erik,0,0,0,0.23,Apple Pay,web,0
TXN100212,USR3366,2023-01-01 03:32:00,52.77,travel,M0102,iPhone,West Mandyland,0,0,0,0.63,Apple Pay,NFC,0
TXN100213,USR6073,2023-01-01 03:33:00,12.7,electronics,M0165,iPhone,Costamouth,0,1,0,0.52,Apple Pay,QR scan,0
TXN100214,USR7784,2023-01-01 03:34:00,62.27,luxury,M0064,iPad,North Scottside,0,0,0,0.12,Subscription,QR scan,0
TXN100215,USR8690,2023-01-01 03:35:00,13.54,luxury,M0158,iPad,North Roger,0,0,0,0.44,Apple Pay,web,0
TXN100216,USR6614,2023-01-01 03:36:00,19.68,gaming,M0162,iPhone,South Bryan,1,0,0,0.52,Apple Pay,in-app,0
TXN100217,USR1141,2023-01-01 03:37:00,68.62,groceries,M0018,iPhone,Burtonshire,0,0,0,0.36,Peer-to-Peer,in-app,0
TXN100218,USR1965,2023-01-01 03:38:00,52.44,gaming,M0063,Mac,Mcguirestad,0,0,0,0.56,Peer-to-Peer,NFC,0
TXN100219,USR7119,2023-01-01 03:39:00,94.6,utilities,M0049,Watch,South Allen,1,0,0,0.44,Peer-to-Peer,NFC,0
TXN100220,USR8577,2023-01-01 03:40:00,53.59,luxury,M0056,Watch,Samuelburgh,0,1,0,0.71,Apple Pay,in-app,0
TXN100221,USR4554,2023-01-01 03:41:00,42.0,luxury,M0091,Mac,North Davidburgh,0,0,1,0.55,Apple Pay,NFC,0
TXN100222,USR2842,2023-01-01 03:42:00,4.92,gaming,M0058,iPhone,New Monica,0,0,0,0.88,Apple Pay,in-app,0
TXN100223,USR7427,2023-01-01 03:43:00,22.92,luxury,M0155,iPad,Shieldshaven,0,1,0,0.21,Apple Pay,web,0
TXN100224,USR9729,2023-01-01 03:44:00,15.41,utilities,M0055,iPad,Sullivanville,0,0,0,0.56,Wallet Transfer,QR scan,0
TXN100225,USR4450,2023-01-01 03:45:00,13.99,travel,M0085,iPhone,Fryefort,0,1,0,0.5,Wallet Transfer,NFC,0
TXN100226,USR7879,2023-01-01 03:46:00,180.62,electronics,M0019,Mac,South Denisehaven,0,0,0,0.58,Peer-to-Peer,web,0
TXN100227,USR2985,2023-01-01 03:47:00,24.97,electronics,M0151,iPhone,Lake Seth,0,0,0,0.76,Subscription,in-app,0
TXN100228,USR3111,2023-01-01 03:48:00,111.3,electronics,M0103,iPad,Walkerville,0,0,0,0.21,Peer-to-Peer,NFC,0
TXN100229,USR6110,2023-01-01 03:49:00,49.87,travel,M0112,iPhone,Lisabury,0,0,0,0.62,Apple Pay,web,0
TXN100230,USR6512,2023-01-01 03:50:00,79.19,luxury,M0108,iPhone,West Vanessastad,0,1,0,0.57,Apple Pay,NFC,0
TXN100231,USR7118,2023-01-01 03:51:00,34.92,gaming,M0047,Mac,Patrickstad,0,0,0,0.32,Peer-to-Peer,web,0
TXN100232,USR3764,2023-01-01 03:52:00,43.01,groceries,M0107,Watch,Robertmouth,0,0,0,0.74,Peer-to-Peer,in-app,0
TXN100233,USR5073,2023-01-01 03:53:00,33.91,luxury,M0194,iPad,Alvaradoton,1,0,0,0.51,Subscription,QR scan,0
TXN100234,USR3686,2023-01-01 03:54:00,10.86,travel,M0179,iPad,East Lisa,1,0,0,0.35,Peer-to-Peer,web,0
TXN100235,USR8904,2023-01-01 03:55:00,64.09,utilities,M0084,iPhone,New Amyburgh,0,1,0,0.59,Subscription,in-app,0
TXN100236,USR6943,2023-01-01 03:56:00,16.48,travel,M0156,iPad,East Dan,1,0,0,0.69,Apple Pay,NFC,0
TXN100237,USR7114,2023-01-01 03:57:00,1.23,electronics,M0128,iPad,Lake Keith,1,1,0,0.56,Subscription,QR scan,0
TXN100238,USR3391,2023-01-01 03:58:00,51.85,luxury,M0185,Watch,Lopezville,0,1,0,0.41,Peer-to-Peer,QR scan,0
TXN100239,USR2814,2023-01-01 03:59:00,9.75,electronics,M0058,iPad,Port Tyler,0,0,0,0.34,Apple Pay,NFC,0
TXN100240,USR4640,2023-01-01 04:00:00,141.05,groceries,M0143,iPad,New Ryan,1,0,0,0.34,Subscription,QR scan,0
TXN100241,USR3746,2023-01-01 04:01:00,153.88,utilities,M0144,Mac,Lake Brittanyville,0,0,1,0.66,Wallet Transfer,NFC,0
TXN100242,USR8275,2023-01-01 04:02:00,123.18,electronics,M0097,Mac,Dawnstad,0,0,0,0.69,Apple Pay,NFC,0
TXN100243,USR7268,2023-01-01 04:03:00,23.11,groceries,M0047,Mac,Alejandraland,0,0,0,0.45,Peer-to-Peer,in-app,0
TXN100244,USR9422,2023-01-01 04:04:00,0.78,travel,M0191,Mac,Port Jeremyside,0,1,0,0.97,Subscription,NFC,0
TXN100245,USR3741,2023-01-01 04:05:00,131.78,electronics,M0140,Mac,Hortonbury,0,0,0,0.45,Wallet Transfer,in-app,0
TXN100246,USR8605,2023-01-01 04:06:00,27.95,electronics,M0103,Watch,West Deborah,0,0,1,0.49,Peer-to-Peer,web,0
TXN100247,USR7408,2023-01-01 04:07:00,170.04,gaming,M0171,iPad,North William,0,0,0,0.42,Wallet Transfer,web,0
TXN100248,USR1457,2023-01-01 04:08:00,165.69,utilities,M0084,iPhone,Floresburgh,0,0,0,0.48,Apple Pay,NFC,0
TXN100249,USR9769,2023-01-01 04:09:00,95.87,utilities,M0157,Watch,East Amanda,1,0,0,0.49,Subscription,in-app,0
TXN100250,USR8962,2023-01-01 04:10:00,17.44,travel,M0049,iPhone,Thomasfort,0,0,0,0.62,Peer-to-Peer,web,0
TXN100251,USR3550,2023-01-01 04:11:00,24.31,gaming,M0131,Mac,South Gary,0,0,0,0.46,Peer-to-Peer,in-app,0
TXN100252,USR6604,2023-01-01 04:12:00,95.24,groceries,M0112,iPad,Hollandhaven,0,0,1,0.62,Peer-to-Peer,web,0
TXN100253,USR3642,2023-01-01 04:13:00,19.06,groceries,M0197,Mac,Abigailside,0,0,0,0.18,Wallet Transfer,NFC,0
TXN100254,USR1027,2023-01-01 04:14:00,9.29,travel,M0060,Watch,Garzatown,1,1,0,0.38,Subscription,web,0
TXN100255,USR2024,2023-01-01 04:15:00,40.69,utilities,M0066,iPhone,Stephenville,0,0,0,0.44,Subscription,NFC,0
TXN100256,USR8612,2023-01-01 04:16:00,137.56,groceries,M0087,iPad,Brownfurt,0,1,0,0.45,Apple Pay,NFC,0
TXN100257,USR4464,2023-01-01 04:17:00,59.54,travel,M0126,Watch,Christineshire,0,0,0,0.13,Subscription,web,0
TXN100258,USR2398,2023-01-01 04:18:00,42.21,groceries,M0026,Watch,Murrayborough,0,1,0,0.68,Peer-to-Peer,NFC,0
TXN100259,USR1635,2023-01-01 04:19:00,5.11,luxury,M0071,iPad,Port Megan,0,0,0,0.21,Wallet Transfer,in-app,0
TXN100260,USR1233,2023-01-01 04:20:00,47.73,electronics,M0074,iPad,East Victoria,0,1,0,0.37,Wallet Transfer,in-app,0
TXN100261,USR4416,2023-01-01 04:21:00,230.53,utilities,M0197,Watch,Lake James,0,1,0,0.49,Subscription,in-app,0
TXN100262,USR8084,2023-01-01 04:22:00,7.55,luxury,M0047,iPhone,West Dianemouth,0,1,0,0.91,Peer-to-Peer,QR scan,0
TXN100263,USR1408,2023-01-01 04:23:00,36.52,travel,M0076,iPhone,Christopherfort,1,1,0,0.49,Apple Pay,web,0
TXN100264,USR1305,2023-01-01 04:24:00,104.93,travel,M0096,Watch,Michaelstad,0,0,0,0.59,Subscription,web,0
TXN100265,USR6838,2023-01-01 04:25:00,67.5,luxury,M0170,Watch,South Kevin,0,0,0,0.2,Wallet Transfer,QR scan,0
TXN100266,USR6027,2023-01-01 04:26:00,59.7,electronics,M0031,Mac,Katherineport,0,0,0,0.33,Wallet Transfer,web,0
TXN100267,USR1026,2023-01-01 04:27:00,60.61,electronics,M0022,Mac,Lake Elaine,0,0,1,0.36,Peer-to-Peer,in-app,0
TXN100268,USR3516,2023-01-01 04:28:00,22.27,gaming,M0017,iPhone,Lake Jay,0,0,0,0.39,Subscription,QR scan,0
TXN100269,USR1365,2023-01-01 04:29:00,17.38,groceries,M0148,Mac,Davisbury,1,0,0,0.7,Peer-to-Peer,QR scan,0
TXN100270,USR5562,2023-01-01 04:30:00,82.87,gaming,M0136,iPhone,West Kevinton,0,0,0,0.39,Peer-to-Peer,in-app,0
TXN100271,USR2568,2023-01-01 04:31:00,83.07,electronics,M0098,iPad,Amberport,0,0,0,0.62,Subscription,web,0
TXN100272,USR6166,2023-01-01 04:32:00,100.9,luxury,M0049,Mac,West Sylviatown,0,0,0,0.35,Peer-to-Peer,NFC,0
TXN100273,USR3717,2023-01-01 04:33:00,122.23,groceries,M0087,iPhone,New Robertstad,0,0,0,0.44,Wallet Transfer,NFC,0
TXN100274,USR3028,2023-01-01 04:34:00,35.8,luxury,M0038,iPhone,Smithberg,0,0,0,0.02,Wallet Transfer,web,0
TXN100275,USR5362,2023-01-01 04:35:00,34.81,gaming,M0053,Watch,Elizabethtown,0,0,0,0.49,Subscription,NFC,0
TXN100276,USR1675,2023-01-01 04:36:00,80.05,travel,M0028,iPhone,Rodneyfurt,0,1,0,0.5,Wallet Transfer,QR scan,0
TXN100277,USR4209,2023-01-01 04:37:00,52.49,luxury,M0077,Mac,Kimborough,0,1,0,0.46,Subscription,NFC,0
TXN100278,USR4889,2023-01-01 04:38:00,60.53,gaming,M0157,Watch,North Lindafort,0,0,0,0.89,Subscription,web,0
TXN100279,USR6140,2023-01-01 04:39:00,79.43,gaming,M0200,Watch,Wattsmouth,0,0,0,0.49,Wallet Transfer,web,0
TXN100280,USR2051,2023-01-01 04:40:00,110.37,gaming,M0139,Mac,Port Michael,0,0,0,0.0,Wallet Transfer,web,0
TXN100281,USR1614,2023-01-01 04:41:00,20.62,travel,M0175,iPad,West Danielborough,0,0,0,0.26,Peer-to-Peer,QR scan,0
TXN100282,USR8307,2023-01-01 04:42:00,23.55,travel,M0173,Mac,Johnsonchester,0,0,0,0.49,Wallet Transfer,web,0
TXN100283,USR7942,2023-01-01 04:43:00,4.93,travel,M0018,Mac,West Caleb,0,1,0,0.48,Apple Pay,NFC,0
TXN100284,USR3693,2023-01-01 04:44:00,43.17,groceries,M0050,Watch,Turnerberg,0,1,0,0.34,Subscription,web,0
TXN100285,USR7352,2023-01-01 04:45:00,1.83,travel,M0089,Mac,Michaelbury,0,1,1,0.3,Subscription,web,0
TXN100286,USR2302,2023-01-01 04:46:00,31.33,travel,M0177,iPad,Fernandezfurt,0,0,0,0.78,Subscription,web,0
TXN100287,USR6921,2023-01-01 04:47:00,39.11,travel,M0150,iPad,Johnsonside,0,0,0,0.7,Subscription,QR scan,0
TXN100288,USR6811,2023-01-01 04:48:00,16.88,luxury,M0045,iPad,Jonchester,0,0,0,0.73,Peer-to-Peer,QR scan,0
TXN100289,USR7094,2023-01-01 04:49:00,44.68,travel,M0189,Watch,Port Lucasburgh,0,0,0,0.37,Subscription,QR scan,0
TXN100290,USR3825,2023-01-01 04:50:00,1.55,groceries,M0127,Mac,West Nicole,1,0,0,0.64,Peer-to-Peer,QR scan,0
TXN100291,USR3224,2023-01-01 04:51:00,1.9,gaming,M0093,iPhone,Mollytown,0,0,0,0.0,Peer-to-Peer,in-app,0
TXN100292,USR7478,2023-01-01 04:52:00,86.47,luxury,M0021,Mac,New Angela,1,1,0,0.42,Apple Pay,in-app,0
TXN100293,USR1669,2023-01-01 04:53:00,22.33,electronics,M0199,iPad,East Thomas,0,1,0,0.39,Wallet Transfer,NFC,0
TXN100294,USR6048,2023-01-01 04:54:00,6.79,travel,M0189,Mac,South Anne,0,0,0,0.45,Wallet Transfer,web,0
TXN100295,USR1407,2023-01-01 04:55:00,36.93,gaming,M0076,Watch,South Bethmouth,0,1,0,0.52,Peer-to-Peer,QR scan,0
TXN100296,USR8675,2023-01-01 04:56:00,73.48,gaming,M0164,Mac,Port Alexander,0,0,0,0.47,Apple Pay,QR scan,0
TXN100297,USR1572,2023-01-01 04:57:00,12.16,luxury,M0152,Watch,Port Anthonytown,0,0,0,0.27,Subscription,web,0
TXN100298,USR4912,2023-01-01 04:58:00,48.76,electronics,M0160,iPhone,North Barbaramouth,0,0,0,0.35,Subscription,web,0
TXN100299,USR1265,2023-01-01 04:59:00,4.46,utilities,M0091,iPhone,Berrymouth,0,0,1,0.6,Peer-to-Peer,in-app,0
TXN100300,USR8919,2023-01-01 05:00:00,2.65,groceries,M0187,Watch,East Jasonchester,0,0,0,0.57,Wallet Transfer,web,0
TXN100301,USR3944,2023-01-01 05:01:00,37.9,utilities,M0096,Mac,Lake Christopher,1,0,0,0.82,Peer-to-Peer,in-app,0
TXN100302,USR8058,2023-01-01 05:02:00,38.9,gaming,M0096,iPad,Richardsfurt,0,1,0,0.56,Apple Pay,web,0
TXN100303,USR6849,2023-01-01 05:03:00,50.73,utilities,M0075,Watch,Joshuashire,0,0,0,0.8,Wallet Transfer,web,0
TXN100304,USR1003,2023-01-01 05:04:00,64.75,gaming,M0110,Mac,Dylanmouth,1,1,0,0.21,Subscription,QR scan,0
TXN100305,USR6453,2023-01-01 05:05:00,186.18,utilities,M0082,Mac,Amandatown,0,0,0,0.62,Subscription,QR scan,0
TXN100306,USR8103,2023-01-01 05:06:00,36.31,gaming,M0128,Mac,Brittneyport,0,0,0,0.65,Peer-to-Peer,in-app,0
TXN100307,USR7585,2023-01-01 05:07:00,19.5,gaming,M0103,iPad,Freyton,0,0,0,0.6,Apple Pay,web,0
TXN100308,USR5552,2023-01-01 05:08:00,79.28,luxury,M0133,iPad,West Jeffrey,0,0,0,0.26,Apple Pay,QR scan,0
TXN100309,USR7717,2023-01-01 05:09:00,15.79,electronics,M0144,iPad,Colinbury,0,0,0,0.56,Apple Pay,in-app,0
TXN100310,USR7604,2023-01-01 05:10:00,28.9,gaming,M0139,Watch,New Marktown,0,0,0,0.43,Apple Pay,QR scan,0
TXN100311,USR6853,2023-01-01 05:11:00,4.09,groceries,M0035,Watch,New Xavier,0,1,0,0.62,Wallet Transfer,NFC,0
TXN100312,USR7161,2023-01-01 05:12:00,1.28,groceries,M0112,iPad,Lisaside,1,0,0,0.48,Apple Pay,in-app,0
TXN100313,USR8751,2023-01-01 05:13:00,164.37,travel,M0170,Watch,East Kayla,0,0,0,0.39,Peer-to-Peer,NFC,0
TXN100314,USR6276,2023-01-01 05:14:00,90.39,gaming,M0087,iPad,Mcfarlandville,0,0,0,0.96,Apple Pay,web,0
TXN100315,USR7914,2023-01-01 05:15:00,59.53,gaming,M0119,Watch,North Amandaberg,0,1,0,0.35,Subscription,in-app,0
TXN100316,USR8401,2023-01-01 05:16:00,26.29,gaming,M0098,Mac,South Stevenfort,0,0,0,0.56,Wallet Transfer,NFC,0
TXN100317,USR8225,2023-01-01 05:17:00,9.52,utilities,M0081,iPad,Matthewsberg,0,0,0,0.61,Wallet Transfer,web,0
TXN100318,USR9104,2023-01-01 05:18:00,8.51,gaming,M0138,Watch,Amandafurt,0,0,0,0.44,Peer-to-Peer,in-app,0
TXN100319,USR3455,2023-01-01 05:19:00,14.4,gaming,M0082,Mac,South Haley,0,0,0,0.73,Subscription,web,0
TXN100320,USR4184,2023-01-01 05:20:00,39.84,groceries,M0136,Mac,North Jennifer,0,1,0,0.67,Peer-to-Peer,NFC,0
TXN100321,USR3681,2023-01-01 05:21:00,62.69,electronics,M0026,Watch,West Michael,1,0,0,0.16,Peer-to-Peer,in-app,0
TXN100322,USR2839,2023-01-01 05:22:00,53.97,electronics,M0003,Mac,New Anne,0,1,0,0.62,Peer-to-Peer,web,0
TXN100323,USR2014,2023-01-01 05:23:00,16.42,travel,M0059,iPhone,Newmanhaven,0,0,0,0.85,Apple Pay,web,0
TXN100324,USR2399,2023-01-01 05:24:00,154.91,groceries,M0116,iPad,North Jimmy,1,0,0,0.35,Apple Pay,QR scan,0
TXN100325,USR7123,2023-01-01 05:25:00,66.95,gaming,M0131,iPad,Carolynmouth,0,1,0,0.22,Apple Pay,NFC,0
TXN100326,USR5115,2023-01-01 05:26:00,40.41,electronics,M0166,Mac,Austinview,0,0,0,0.44,Peer-to-Peer,in-app,0
TXN100327,USR7444,2023-01-01 05:27:00,47.3,luxury,M0130,Watch,Harperstad,0,1,1,0.49,Peer-to-Peer,in-app,0
TXN100328,USR9678,2023-01-01 05:28:00,27.2,luxury,M0145,iPhone,Stoneville,0,0,0,0.51,Peer-to-Peer,web,0
TXN100329,USR5566,2023-01-01 05:29:00,14.23,luxury,M0036,Watch,Catherinechester,0,0,0,0.71,Apple Pay,NFC,0
TXN100330,USR2015,2023-01-01 05:30:00,22.0,gaming,M0086,iPad,Lake Jenniferborough,0,0,0,0.36,Apple Pay,web,0
TXN100331,USR2550,2023-01-01 05:31:00,70.91,gaming,M0098,Mac,Taylorhaven,0,1,0,0.61,Peer-to-Peer,web,0
TXN100332,USR4552,2023-01-01 05:32:00,0.72,travel,M0124,iPhone,Lake Jill,0,1,0,0.65,Peer-to-Peer,in-app,0
TXN100333,USR9615,2023-01-01 05:33:00,6.17,travel,M0073,Mac,Port Nicholashaven,0,0,0,0.52,Apple Pay,web,0
TXN100334,USR7207,2023-01-01 05:34:00,2.35,travel,M0110,iPhone,Gloriachester,0,0,0,0.38,Peer-to-Peer,in-app,0
TXN100335,USR4397,2023-01-01 05:35:00,2.08,utilities,M0122,Mac,Port Jacqueline,0,0,0,0.27,Apple Pay,in-app,0
TXN100336,USR4295,2023-01-01 05:36:00,96.71,luxury,M0130,Watch,Melissaside,0,0,0,0.19,Apple Pay,QR scan,0
TXN100337,USR8151,2023-01-01 05:37:00,60.81,gaming,M0162,iPad,Elizabethfurt,0,0,0,0.21,Peer-to-Peer,in-app,0
TXN100338,USR7468,2023-01-01 05:38:00,32.14,luxury,M0027,Mac,Spencechester,1,0,0,0.18,Peer-to-Peer,QR scan,0
TXN100339,USR7057,2023-01-01 05:39:00,5.15,travel,M0165,Mac,Port Jeffreyview,0,1,0,0.8,Peer-to-Peer,web,0
TXN100340,USR9355,2023-01-01 05:40:00,33.83,gaming,M0199,iPhone,Port Ronnieshire,0,1,0,0.46,Subscription,in-app,0
TXN100341,USR3998,2023-01-01 05:41:00,32.07,groceries,M0150,Watch,East Ericbury,0,1,0,0.91,Subscription,in-app,0
TXN100342,USR1887,2023-01-01 05:42:00,9.51,electronics,M0068,Watch,Monicahaven,0,1,0,0.57,Subscription,QR scan,0
TXN100343,USR2404,2023-01-01 05:43:00,28.44,electronics,M0014,iPhone,East Jessica,0,0,0,0.19,Wallet Transfer,QR scan,0
TXN100344,USR6165,2023-01-01 05:44:00,25.42,travel,M0098,Watch,Grahammouth,0,1,0,0.46,Wallet Transfer,in-app,0
TXN100345,USR5507,2023-01-01 05:45:00,47.84,luxury,M0023,iPad,East Margaret,0,0,0,0.63,Subscription,NFC,0
TXN100346,USR8419,2023-01-01 05:46:00,50.41,groceries,M0172,Mac,New Tylerstad,0,1,0,0.56,Peer-to-Peer,NFC,0
TXN100347,USR4052,2023-01-01 05:47:00,2.32,gaming,M0193,iPhone,Jonathanmouth,1,0,0,0.41,Subscription,QR scan,0
TXN100348,USR6315,2023-01-01 05:48:00,23.47,luxury,M0115,Watch,South Rebecca,0,0,0,0.68,Wallet Transfer,in-app,0
TXN100349,USR7064,2023-01-01 05:49:00,49.16,travel,M0112,iPad,New Alexandertown,0,1,0,0.29,Apple Pay,web,0
TXN100350,USR3574,2023-01-01 05:50:00,34.97,luxury,M0096,iPad,Fullerside,0,1,0,0.53,Subscription,web,0
TXN100351,USR8404,2023-01-01 05:51:00,97.07,travel,M0078,Watch,New Benjamin,0,1,0,0.66,Apple Pay,NFC,0
TXN100352,USR6884,2023-01-01 05:52:00,53.75,utilities,M0061,Watch,Port Carlosstad,0,1,1,0.42,Apple Pay,NFC,0
TXN100353,USR6671,2023-01-01 05:53:00,8.89,electronics,M0085,iPhone,Elijahchester,0,0,0,0.6,Subscription,web,0
TXN100354,USR9431,2023-01-01 05:54:00,3.66,electronics,M0183,Watch,South Kennethview,0,1,0,0.47,Apple Pay,QR scan,0
TXN100355,USR1766,2023-01-01 05:55:00,51.42,luxury,M0071,iPhone,West Brianfort,0,1,0,0.54,Apple Pay,in-app,0
TXN100356,USR8909,2023-01-01 05:56:00,1.34,groceries,M0085,Mac,South Alicia,0,1,0,0.58,Subscription,NFC,0
TXN100357,USR7777,2023-01-01 05:57:00,44.07,gaming,M0050,iPad,West Steven,0,0,0,0.44,Subscription,in-app,0
TXN100358,USR1964,2023-01-01 05:58:00,140.86,travel,M0140,iPhone,Andersonside,0,0,0,0.78,Apple Pay,QR scan,0
TXN100359,USR8200,2023-01-01 05:59:00,42.84,gaming,M0015,iPad,Mikefurt,0,0,0,0.55,Apple Pay,QR scan,0
TXN100360,USR6177,2023-01-01 06:00:00,24.57,electronics,M0145,Mac,Cardenasland,1,0,0,0.61,Apple Pay,NFC,0
TXN100361,USR5729,2023-01-01 06:01:00,51.54,groceries,M0034,Watch,Gallagherfurt,0,1,0,0.73,Wallet Transfer,QR scan,0
TXN100362,USR1851,2023-01-01 06:02:00,30.65,groceries,M0035,iPhone,Christineville,0,0,0,0.62,Wallet Transfer,web,0
TXN100363,USR1862,2023-01-01 06:03:00,39.44,gaming,M0039,Watch,Robertfort,0,0,0,0.31,Peer-to-Peer,QR scan,0
TXN100364,USR7965,2023-01-01 06:04:00,141.91,electronics,M0183,iPad,Port Brandon,0,1,0,0.64,Subscription,NFC,0
TXN100365,USR4894,2023-01-01 06:05:00,24.4,gaming,M0187,iPhone,Lopezmouth,0,0,0,0.55,Apple Pay,QR scan,0
TXN100366,USR4607,2023-01-01 06:06:00,162.45,luxury,M0133,Mac,New Michaelburgh,0,0,0,0.36,Apple Pay,QR scan,0
TXN100367,USR8984,2023-01-01 06:07:00,117.88,groceries,M0030,Mac,East Kellytown,0,0,0,0.73,Apple Pay,NFC,0
TXN100368,USR1129,2023-01-01 06:08:00,10.89,groceries,M0132,Watch,North Lynn,0,0,0,0.29,Wallet Transfer,NFC,0
TXN100369,USR4289,2023-01-01 06:09:00,3.59,luxury,M0143,Mac,West Amy,1,0,0,0.39,Subscription,in-app,0
TXN100370,USR3685,2023-01-01 06:10:00,5.31,electronics,M0103,Mac,Holmesbury,0,1,0,0.42,Peer-to-Peer,web,0
TXN100371,USR5103,2023-01-01 06:11:00,0.92,groceries,M0163,Watch,Kennethfort,0,0,0,0.24,Wallet Transfer,NFC,0
TXN100372,USR7844,2023-01-01 06:12:00,4.96,utilities,M0074,Watch,West Jocelynmouth,0,0,0,0.5,Subscription,QR scan,0
TXN100373,USR1669,2023-01-01 06:13:00,57.44,utilities,M0055,iPhone,Connieview,0,0,0,0.37,Apple Pay,in-app,0
TXN100374,USR9892,2023-01-01 06:14:00,3.69,utilities,M0194,iPhone,Russellmouth,0,0,0,0.55,Subscription,QR scan,0
TXN100375,USR3958,2023-01-01 06:15:00,19.21,travel,M0060,Watch,Loriton,0,0,0,0.85,Wallet Transfer,web,0
TXN100376,USR7990,2023-01-01 06:16:00,93.18,travel,M0024,iPad,Blakechester,0,0,0,0.49,Wallet Transfer,QR scan,0
TXN100377,USR7937,2023-01-01 06:17:00,1.18,electronics,M0022,iPad,Lake Tiffany,0,1,0,0.6,Wallet Transfer,in-app,0
TXN100378,USR7288,2023-01-01 06:18:00,84.23,luxury,M0172,iPhone,East Loriborough,0,0,0,0.5,Wallet Transfer,web,0
TXN100379,USR7342,2023-01-01 06:19:00,16.55,gaming,M0032,iPhone,Johnport,0,0,0,0.44,Apple Pay,QR scan,0
TXN100380,USR1684,2023-01-01 06:20:00,6.29,electronics,M0095,Watch,Courtneyborough,0,0,0,0.65,Apple Pay,in-app,0
TXN100381,USR9237,2023-01-01 06:21:00,59.66,gaming,M0083,iPad,New Lanceburgh,0,0,0,0.31,Wallet Transfer,QR scan,0
TXN100382,USR3718,2023-01-01 06:22:00,49.57,electronics,M0179,Watch,East Nancy,0,0,0,0.7,Apple Pay,web,0
TXN100383,USR9228,2023-01-01 06:23:00,104.97,travel,M0003,iPhone,Lake Benjaminberg,0,0,0,0.35,Wallet Transfer,QR scan,0
TXN100384,USR7948,2023-01-01 06:24:00,66.41,utilities,M0070,Mac,Lake Bonniehaven,0,1,0,0.77,Peer-to-Peer,QR scan,0
TXN100385,USR4997,2023-01-01 06:25:00,81.35,luxury,M0160,Mac,Perrybury,0,0,0,0.43,Subscription,in-app,0
TXN100386,USR9723,2023-01-01 06:26:00,16.57,travel,M0130,Mac,Lake Kirstenview,0,0,0,0.34,Peer-to-Peer,QR scan,0
TXN100387,USR5314,2023-01-01 06:27:00,9.77,luxury,M0088,Watch,Saraview,0,1,0,0.52,Apple Pay,NFC,0
TXN100388,USR1200,2023-01-01 06:28:00,69.44,gaming,M0109,iPad,North Henryborough,0,0,0,0.19,Apple Pay,web,0
TXN100389,USR6625,2023-01-01 06:29:00,82.21,electronics,M0059,iPhone,Port Jamesstad,1,0,0,0.29,Subscription,in-app,0
TXN100390,USR2811,2023-01-01 06:30:00,232.85,groceries,M0077,iPad,Lake Cheryl,0,0,0,0.59,Apple Pay,NFC,0
TXN100391,USR6734,2023-01-01 06:31:00,26.6,groceries,M0014,iPad,New Paul,0,1,1,0.74,Wallet Transfer,NFC,0
